year,month,emd_nm,BGD_cnt,DEU_cnt,FRA_cnt,JPN_cnt,KAZ_cnt,KGZ_cnt,KHM_cnt,LKA_cnt,MMR_cnt,NPL_cnt,PHL_cnt,UKR_cnt,UZB_cnt,ETC_resd_pop_cnt
2018,2,아라동,733.0015999999999,0.0,0.0,19004.030699999992,0.0,0.0,9046.344,31270.915599999997,4656.4927,3438.5897,0.0,0.0,0.0,526179.0926000001
2018,2,안덕면,0.0,4405.905999999999,5466.654700000002,8656.521000000002,0.0,0.0,0.0,3597.0854,0.0,10489.519900000001,914.6342999999999,0.0,3045.3621,711656.7941
2018,2,애월읍,5644.755100000001,0.0,0.0,8427.3364,12426.426199999998,0.0,43292.99189999999,1943.2758999999996,5305.276399999999,49090.0539,14896.1146,4566.911900000001,0.0,499516.4705000001
2018,2,연동,0.0,0.0,0.0,17381.108899999996,7645.711199999999,16873.792400000002,2903.3365999999996,7482.176099999999,11541.9554,16767.001,9299.959299999999,0.0,14136.153200000002,1582334.2712000003
2018,2,영천동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8060.3939,11538.145,15483.964800000002,5004.420399999999,0.0,8264.0622,33730.7568
2018,2,예래동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3745.4967,0.0,0.0,0.0,0.0,113927.52370000005
2018,2,오라동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10686.757900000002,0.0,0.0,0.0,131104.1074
2018,2,외도동,0.0,0.0,0.0,2582.9787,0.0,4267.6026,0.0,0.0,0.0,0.0,7454.968399999998,0.0,0.0,44865.41819999999
2018,2,용담1동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23781.644699999997
2018,2,용담2동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3267.2919,0.0,0.0,89106.7357
2018,2,우도면,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10743.976900000001
2018,2,이도1동,0.0,0.0,0.0,1570.9122000000002,0.0,0.0,2062.3714999999997,0.0,0.0,0.0,8743.9034,0.0,0.0,59272.761099999996
2018,2,이도2동,0.0,0.0,585.5752000000001,20361.5514,0.0,0.0,5538.9667,66.5195,0.0,12403.9057,3719.2497,0.0,5859.212199999999,322608.4758999999
2018,2,이호동,0.0,0.0,0.0,0.0,0.0,0.0,5529.228399999999,0.0,0.0,19661.4073,0.0,0.0,7118.176900000001,44891.4201
2018,2,일도1동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1547.5404,0.0,416.79869999999994,0.0,0.0,2203.7518,31654.854499999998
2018,2,일도2동,0.0,0.0,0.0,5738.313400000001,0.0,0.0,10025.293000000001,0.0,0.0,0.0,13875.078499999996,0.0,0.0,145292.80009999996
2018,2,정방동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3856.3157999999994,0.0,0.0,118039.0562
2018,2,조천읍,0.0,0.0,0.0,0.0,0.0,0.0,5399.2651000000005,47465.63290000001,18428.697999999997,2073.1335000000004,12028.678100000001,0.0,0.0,166657.9339
2018,2,중문동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3721.2661,0.0,22525.1749,4801.294100000001,0.0,0.0,145329.30599999995
2018,2,중앙동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1474.7171000000003,0.0,0.0,34695.73160000001
2018,2,천지동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2881.2711,0.0,0.0,9917.198599999998
2018,2,추자면,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20489.8125
2018,2,표선면,0.0,0.0,0.0,0.0,3414.5672,0.0,8931.779400000001,14440.0381,20725.429600000003,36813.10020000001,18159.457599999998,0.0,0.0,116968.66119999999
2018,2,한경면,0.0,0.0,0.0,0.0,0.0,0.0,11821.0384,16294.014699999998,928.2462999999999,24423.9932,8948.402300000002,0.0,0.0,75753.6159
2018,2,한림읍,0.0,0.0,0.0,4620.260300000001,0.0,3666.4711999999986,12656.8089,44476.463599999995,3685.712799999999,59436.51519999999,28561.327899999997,0.0,2321.2367999999997,777384.7932000001
2018,2,화북동,0.0,0.0,0.0,11549.426,0.0,5726.4272,0.0,4638.979900000001,0.0,25132.7438,26533.926799999997,0.0,0.0,89489.88839999998
2018,2,효돈동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5057.144899999999,3074.011699999999,0.0,4625.4726,0.0,0.0,10077.724599999996
2018,3,건입동,0.0,0.0,0.0,7586.567899999999,0.0,0.0,0.0,2630.4012,752.722,2186.013,5058.7035000000005,0.0,0.0,76731.27380000001
2018,3,구좌읍,0.0,0.0,0.0,3718.6488000000004,0.0,0.0,18453.4321,26403.606200000002,2181.4045000000006,12176.986399999996,21436.242099999996,0.0,1295.3036,150089.32020000002
2018,3,남원읍,0.0,0.0,0.0,0.0,0.0,0.0,15286.359099999998,31241.690699999992,7598.232900000001,38344.22170000001,13565.229000000001,0.0,0.0,82747.58279999999
2018,3,노형동,0.0,0.0,0.0,24973.930699999997,0.0,0.0,20176.3882,0.0,21312.328999999998,8758.135,4833.4659,0.0,1840.4750999999997,1188108.9915
2018,3,대륜동,0.0,4120.099900000001,0.0,3633.8025000000002,0.0,0.0,13276.1691,0.0,0.0,0.0,7908.241099999999,0.0,0.0,88020.1954
2018,3,대정읍,0.0,0.0,0.0,0.0,0.0,0.0,32058.62490000001,52712.8975,6898.088900000002,0.0,13804.697100000001,0.0,0.0,563338.3888
2018,3,대천동,0.0,0.0,0.0,0.0,0.0,0.0,9189.652999999997,0.0,0.0,7551.3773,0.0,0.0,0.0,70888.9417
2018,3,도두동,0.0,0.0,0.0,0.0,0.0,0.0,12060.0312,0.0,0.0,0.0,0.0,0.0,0.0,58283.87700000001
2018,3,동홍동,0.0,0.0,0.0,7898.1732999999995,0.0,0.0,9797.5468,0.0,0.0,0.0,6752.478400000001,0.0,780.2357999999999,144400.3325
2018,3,봉개동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1406.4625,0.0,10527.688499999998,0.0,0.0,0.0,30210.9431
2018,3,삼도1동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3041.7511000000004,0.0,0.0,8341.9984,49023.5815
2018,3,삼도2동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1443,0.0,0.0,0.0,71909.9951
2018,3,삼양동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4647.4233,0.0,14295.950100000002,2677.3009,0.0,0.0,37793.421500000004
2018,3,서홍동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5566.7517,0.0,0.0,51110.5451
2018,3,성산읍,0.0,0.0,0.0,0.0,5195.574100000002,0.0,6659.860200000001,43297.458699999996,3925.3687999999993,12633.0934,5454.8636000000015,6667.428199999999,0.0,206473.2987
2018,3,송산동,0.0,0.0,0.0,0.0,1631.8906,0.0,0.0,7858.8617,0.0,0.0,0.0,0.0,0.0,66266.36630000001
2018,3,아라동,8970.9366,0.0,0.0,24122.120000000006,0.0,0.0,13164.6636,34536.811299999994,8081.159599999999,3328.0944,4893.586899999999,0.0,4888.0569000000005,788209.0183999998
2018,3,안덕면,0.0,3501.221500000001,3845.2045000000007,6665.642000000001,0.0,0.0,0.0,4194.1162,0.0,2812.5937,4801.852599999999,0.0,4992.0553,795716.7064999999
2018,3,애월읍,4985.366300000001,0.0,0.0,8622.8121,13165.077999999998,0.0,38057.4263,3584.4768,7892.4747,52236.59640000001,12941.7662,4702.0819999999985,0.0,500977.6566
2018,3,연동,0.0,0.0,0.0,16054.711800000001,8694.8329,10914.470400000002,2803.1812,18378.258099999992,12945.7902,12653.305599999998,10323.2963,0.0,13761.2989,1623506.2265000003
2018,3,영천동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7533.675899999999,14328.2759,11637.927599999997,5044.9389,0.0,9315.7968,22957.063199999997
2018,3,예래동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3749.0172999999995,561.6517999999999,0.0,0.0,0.0,105288.4633
2018,3,오라동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10943.767000000002,0.0,0.0,0.0,137625.79520000002
2018,3,외도동,0.0,0.0,0.0,2767.9411,0.0,4916.746899999999,0.0,0.0,0.0,0.0,8505.922,0.0,0.0,32614.616499999993
2018,3,용담1동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21955.5684
2018,3,용담2동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3839.2548000000006,0.0,0.0,74698.13029999999
2018,3,우도면,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7090.8418
2018,3,이도1동,0.0,0.0,0.0,1371.6875,0.0,0.0,2460.9200999999994,0.0,0.0,5273.9443999999985,8835.086499999998,0.0,0.0,55952.2135
2018,3,이도2동,0.0,0.0,3456.880700000001,21164.597100000006,0.0,0.0,6506.2513,0.0,11162.6538,12864.230399999997,3558.288,0.0,5524.745599999999,336391.9127
2018,3,이호동,0.0,0.0,0.0,0.0,0.0,0.0,5558.084900000002,0.0,0.0,18663.5111,0.0,0.0,12630.069800000003,44574.26060000001
2018,3,일도1동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1391.0320000000002,0.0,0.0,0.0,0.0,1710.2535999999998,22049.820399999997
2018,3,일도2동,0.0,0.0,0.0,4835.015,0.0,0.0,11057.9241,2204.4868000000006,0.0,0.0,15124.5395,0.0,0.0,174679.713
2018,3,정방동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3543.7960999999996,0.0,0.0,74603.13739999999
2018,3,조천읍,0.0,0.0,0.0,0.0,0.0,0.0,5943.16,36282.496900000006,18606.7348,1585.4724999999999,6533.247,0.0,0.0,188260.63569999998
2018,3,중문동,0.0,0.0,0.0,274.5219,0.0,0.0,0.0,1597.4655999999998,0.0,22335.364599999997,4610.7031000000015,0.0,0.0,157258.2408
2018,3,중앙동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.13219999999995,0.0,0.0,25718.8528
2018,3,천지동,0.0,0.0,43.0991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2566.3005999999996,0.0,0.0,7198.422299999998
2018,3,추자면,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14876.8824
2018,3,표선면,0.0,0.0,0.0,0.0,3565.5379000000003,0.0,9866.981999999998,16013.200800000004,23403.717999999993,37066.3627,20244.636700000003,0.0,0.0,129959.9498
2018,3,한경면,0.0,0.0,0.0,0.0,0.0,0.0,9974.998500000002,16650.335600000002,127.28949999999999,25604.244800000004,13541.524400000002,0.0,0.0,69362.4256
2018,3,한림읍,0.0,0.0,0.0,4732.029299999999,0.0,4689.687100000001,15738.099599999998,53144.6236,5624.3701,71745.1505,28414.830899999994,0.0,2858.489900000001,810841.5973
2018,3,화북동,0.0,0.0,0.0,11187.7638,0.0,6760.5354,0.0,7273.4324000000015,0.0,33859.388100000004,29578.176000000007,0.0,0.0,102464.20720000002
2018,3,효돈동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2559.3327999999997,3666.8765999999996,0.0,3031.282200000001,0.0,0.0,11208.830699999999
2018,4,건입동,0.0,0.0,0.0,7139.209899999998,0.0,0.0,0.0,5254.995900000001,173.64250000000007,2212.1125000000006,4484.151199999999,0.0,0.0,66880.33480000001
2018,4,구좌읍,0.0,0.0,0.0,1457.4763000000003,0.0,0.0,12009.1095,24278.206499999997,0.0,22502.3095,23243.067900000002,0.0,777.5311999999998,123617.02070000001
2018,4,남원읍,0.0,0.0,0.0,0.0,0.0,0.0,6759.5326,31218.4465,4911.8561,40184.026399999995,10539.630000000001,0.0,0.0,84246.0214
2018,4,노형동,0.0,0.0,2499.479,23458.124200000006,0.0,0.0,42713.46639999999,0.0,18058.3252,23289.132899999997,12465.092900000001,0.0,0.0,1235789.1528999999
2018,4,대륜동,0.0,1868.8253,0.0,2949.2892999999995,0.0,0.0,14448.258800000001,0.0,0.0,0.0,6648.9039999999995,0.0,0.0,89768.33089999999
2018,4,대정읍,0.0,0.0,0.0,0.0,0.0,0.0,25419.737499999996,49726.86649999999,6853.963700000001,0.0,13052.547500000002,0.0,0.0,546698.5996000001
2018,4,대천동,0.0,0.0,0.0,0.0,0.0,0.0,5139.6332,0.0,0.0,12515.5458,0.0,0.0,0.0,64920.909700000004
2018,4,도두동,0.0,0.0,0.0,0.0,0.0,0.0,13265.5675,0.0,0.0,4873.9946,0.0,0.0,0.0,57059.019400000005
2018,4,동홍동,0.0,0.0,0.0,7691.683699999999,0.0,0.0,8661.7814,0.0,0.0,0.0,4412.249500000001,0.0,3835.7304000000004,155624.39979999998
2018,4,봉개동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6612,0.0,7553.542600000002,351.51529999999997,0.0,0.0,30435.012100000004
2018,4,삼도1동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3153.674000000001,0.0,0.0,7784.820800000003,66527.49059999999
2018,4,삼도2동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59176.2384
2018,4,삼양동,0.0,0.0,0.0,1752.3635,0.0,0.0,5256.9168,2061.9736,0.0,9721.903299999998,2256.3066,0.0,3219.0036999999998,28651.8203
2018,4,서홍동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5064.884099999999,0.0,0.0,54609.824
2018,4,성산읍,0.0,0.0,0.0,0.0,4538.879999999999,0.0,6188.4938,42760.0225,3589.5398,10184.046200000003,9286.337200000002,5649.9372,0.0,190901.05260000005
2018,4,송산동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2719.9405999999994,0.0,0.0,0.0,0.0,0.0,54918.0648
2018,4,아라동,11963.514399999996,0.0,0.0,22879.1152,0.0,0.0,11441.603700000001,28284.041999999998,10095.1916,7509.676600000002,7397.2285,0.0,4383.772199999999,879006.7133
2018,4,안덕면,0.0,3994.5851999999995,4265.0475,6426.5914999999995,0.0,0.0,19503.439900000005,2945.897,0.0,0.0,7898.7871000000005,0.0,4811.6957,879427.5585
2018,4,애월읍,3879.768200000001,0.0,0.0,7894.152300000001,7046.7437,0.0,28983.553499999995,4919.2775,15188.4489,44577.575099999995,13590.0153,3586.895700000001,2807.297,568565.5101000001
2018,4,연동,0.0,0.0,0.0,15687.132000000001,7200.9001,7969.341100000002,7970.9514,12458.853399999998,9089.880699999998,10676.727299999997,6612.043200000001,0.0,7928.098699999998,1604636.4304999998
2018,4,영천동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6651.676899999999,8770.301200000004,12249.8751,4478.5585,0.0,2735.2021,31705.273800000003
2018,4,예래동,0.0,0.0,0.0,1523.6192,0.0,0.0,0.0,0.0,0.0,186.68359999999998,0.0,0.0,0.0,100678.49500000001
2018,4,오라동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8386.188199999999,0.0,0.0,0.0,126702.8292
2018,4,외도동,0.0,0.0,0.0,2171.5774999999994,0.0,4520.8675,0.0,0.0,0.0,0.0,4027.2706,0.0,0.0,32657.404300000006
2018,4,용담1동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20255.9345
2018,4,용담2동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3354.968,0.0,0.0,66116.64499999999
2018,4,우도면,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5222.7872
2018,4,이도1동,0.0,0.0,0.0,1581.2413999999999,0.0,0.0,1860.2082999999998,0.0,0.0,4299.494199999999,7390.3573,0.0,0.0,64705.7914
2018,4,이도2동,0.0,0.0,4492.8618,19855.5121,0.0,0.0,6119.150699999999,0.0,8425.742900000001,10403.3141,3118.2793999999994,0.0,4944.034199999999,313388.7694
2018,4,이호동,0.0,0.0,0.0,0.0,0.0,0.0,10623.649,0.0,0.0,15338.8442,0.0,0.0,11604.666799999997,39980.7402
2018,4,일도1동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0483,0.0,0.0,0.0,0.0,726.5345,15517.658899999999
2018,4,일도2동,0.0,0.0,0.0,4947.968599999999,0.0,0.0,10539.750999999998,0.0,0.0,897.4669999999998,10998.5878,0.0,0.0,149793.6297
2018,4,정방동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9343.073800000002,0.0,0.0,79998.7652
2018,4,조천읍,0.0,0.0,0.0,0.0,0.0,0.0,10214.191200000003,37912.2065,16539.2913,3783.1459000000004,17626.019000000004,0.0,0.0,193571.22599999994
2018,4,중문동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.4813,0.0,19194.551300000003,4278.0307999999995,0.0,0.0,143511.78340000001
2018,4,중앙동,0.0,0.0,0.0,0.0,1782.2034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27055.263999999996
2018,4,천지동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.6933000000001,0.0,0.0,4526.1216
2018,4,추자면,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1538.4461000000003,0.0,0.0,0.0,0.0,0.0,25367.9057
2018,4,표선면,0.0,0.0,0.0,0.0,3251.4282,0.0,14517.6337,17910.8277,16420.0942,27518.3292,18184.222499999996,1651.0403000000001,4839.735599999999,142716.2838
2018,4,한경면,0.0,0.0,0.0,0.0,0.0,0.0,3972.3069,11285.956199999999,0.0,16410.559400000002,12064.402699999999,0.0,0.0,72328.6009
