,base_date,emd_nm,em_g,korean_resd_pop_cnt,korean_work_pop_cnt,korean_visit_pop_cnt,longtermfrgn_기타_visit_pop_cnt,longtermfrgn_아시아_visit_pop_cnt,longtermfrgn_기타_resd_pop_cnt,longtermfrgn_아시아_resd_pop_cnt,간식_cnt,농축수산물_cnt,마트/슈퍼마켓_cnt,배달_cnt,식품_cnt,아시아음식_cnt,양식_cnt,주점및주류판매_cnt,패스트푸드_cnt,한식_cnt,부페_cnt
10,2021-07-11,한경면,607182.4,159702.12,11379.3125,91976.6,89.29894,3273.891,345.15924,5749.481,43.088047,18.963634,264.3677,19.427263,180.47432,36.2004,12.5652895,3.0192206,38.2305,276.94968,0.22812197
11,2021-07-12,한경면,640271.75,163294.92,9758.736,98629.695,108.60453,2649.035,358.27606,6148.1274,41.092945,12.393179,264.69897,21.331614,183.65617,35.47852,14.565865,3.3757515,43.55652,291.10712,0.31748268
12,2021-07-13,한경면,656840.06,165659.23,10613.5,83584.1,91.83138,2871.917,370.38608,6295.8013,46.478645,15.737733,265.2578,17.789762,196.83176,37.778862,10.046168,2.1548512,44.25026,296.92285,0.08864638
13,2021-07-14,한경면,610386.94,161483.08,12415.805,75560.266,79.3024,3451.6697,358.58032,6027.6523,60.25333,13.059493,283.43576,14.647067,211.78146,33.375076,10.564717,6.2033267,41.308277,316.58313,-0.015888177
14,2021-07-15,한경면,589551.5,159127.36,13272.632,73868.29,73.01052,3841.3386,290.344,5787.638,55.989574,21.108644,278.7918,14.390484,202.4116,37.43505,11.574803,5.5683503,46.166553,326.77756,-0.025125025
15,2021-07-16,한경면,578377.6,158188.12,13658.632,72435.945,57.334522,3868.2097,233.95338,5675.7715,47.04876,30.735184,257.74814,16.557135,180.94543,41.92307,12.982046,2.2602003,49.283752,312.0881,-0.046672173
16,2021-07-17,한경면,603924.6,159997.03,14395.574,77439.57,43.454357,3945.0745,261.97318,5924.0156,49.4713,36.248577,269.64233,17.77071,186.56012,43.748047,22.310493,2.6922565,49.013508,323.35297,0.01492621
17,2021-07-18,한경면,629314.94,158995.38,12452.161,89065.88,81.78193,4385.9863,278.32834,5855.0444,53.953922,33.927483,271.6877,24.318819,180.841,37.61095,29.050867,4.6694274,51.594994,323.8193,0.14205667
18,2021-07-19,한경면,660404.1,162103.81,9943.761,100610.74,115.16459,4924.9087,251.5345,6085.6665,45.70693,33.046284,287.33615,26.281536,170.63477,36.870163,23.044018,7.0554514,48.124516,342.09274,-0.0052562845
19,2021-07-20,한경면,748960.9,164890.94,9983.548,103011.83,139.4921,5369.146,265.4133,5854.48,43.805298,31.14638,311.54672,20.951962,196.52191,42.093784,16.742065,2.9634192,48.48219,353.09332,-0.13893342
20,2021-07-21,한경면,670157.44,158884.6,12871.439,89301.64,100.20983,6535.0303,245.10544,5528.673,53.96813,34.163773,305.64893,9.574337,205.85713,35.766712,13.026025,2.1544225,44.45883,335.18222,0.45546788
21,2021-07-22,한경면,610646.3,157182.38,14809.8545,83860.266,75.94487,6350.5693,227.75601,5570.6094,58.458782,35.31085,307.8902,7.7919526,192.3484,38.08947,16.91051,2.7097785,43.21286,316.7971,0.34304136
22,2021-07-23,한경면,544870.06,156285.27,14345.6875,79620.01,62.142433,5287.3057,238.35498,5526.438,47.881905,34.613914,275.62454,12.225556,171.53372,41.545418,14.0343,1.8150772,45.68635,290.90158,0.10495197
23,2021-07-24,한경면,558174.25,156996.5,14000.825,77551.98,57.915867,4703.6094,262.06924,5667.077,42.325764,38.63457,260.20996,19.161503,169.87708,41.932106,8.307331,2.816204,49.306705,289.59964,-0.053676184
24,2021-07-25,한경면,601185.3,158222.58,12449.882,87342.445,81.58421,4600.909,257.14108,5765.685,47.564713,34.42459,264.02386,28.63942,194.38289,40.013546,10.709823,3.1451378,55.706398,294.96255,-0.076286934
25,2021-07-26,한경면,671985.2,160255.61,9118.586,110266.29,102.55938,4349.554,254.52963,5710.63,58.459362,16.039724,270.0741,39.022118,217.35628,39.803875,18.735905,1.4338046,56.806984,279.0183,0.04206838
26,2021-07-27,한경면,634431.9,158007.83,10665.967,101273.48,69.18912,4593.9873,258.47192,5498.4434,53.52657,21.29059,269.01233,26.243488,195.1859,37.393295,10.354467,0.6261846,46.76101,286.19122,0.009881528
27,2021-07-28,한경면,573878.5,154510.5,13069.864,88113.05,47.341175,5309.875,247.5869,5207.5674,55.72853,31.390255,285.8798,17.538,186.6775,34.68841,6.2153797,2.7001905,41.58619,301.25552,-0.14279471
28,2021-07-29,한경면,549154.06,153930.22,13604.204,85075.234,44.470818,5865.8247,269.6365,5146.602,52.629,37.195255,288.09515,17.99404,183.52039,39.16999,6.9019656,3.9534,39.795635,302.54947,-0.12010817
29,2021-07-30,한경면,556516.25,155172.34,13489.993,83783.66,46.02745,5921.1284,289.68597,5301.6704,48.3096,42.012043,277.66284,19.856153,184.82666,46.210342,8.2418585,3.1111689,40.696796,297.2987,-0.07763703
30,2021-07-31,한경면,595656.2,155962.11,13505.446,88463.914,61.12264,5945.7383,304.3046,5377.6816,53.287697,42.47484,279.4498,20.195808,202.39737,51.712463,14.473417,2.2411695,47.637756,302.98544,-0.015426487
31,2021-08-01,한경면,635215.2,156472.06,11326.332,97364.08,118.78954,6438.3096,314.51474,5128.938,62.282055,28.751764,274.22437,28.368565,202.68646,47.747486,20.877428,2.1612444,58.442066,297.5888,0.009130059
32,2021-08-02,한경면,645274.56,161788.38,9047.064,102244.75,161.37689,6388.643,325.9586,5091.096,54.186607,12.014502,273.93747,37.239647,178.91455,41.982265,16.03563,4.5118775,57.62904,307.71756,-0.09550387
33,2021-08-03,한경면,671379.4,162960.8,11798.87,97943.875,146.74428,5502.129,317.87802,5114.5444,45.62556,22.342033,295.67133,23.67285,190.74707,37.213478,9.489235,5.528917,44.372772,347.3662,-0.12983629
34,2021-08-04,한경면,605651.5,156220.44,13204.78,88422.26,83.70852,5082.343,294.27786,5018.165,49.90168,35.225784,300.86642,12.678484,202.38078,37.969906,8.467918,1.4472363,35.473713,341.53503,0.6191741
35,2021-08-05,한경면,577291.8,155845.31,14001.837,85228.0,50.888496,4643.956,315.67407,5254.4497,55.075836,39.386383,306.47256,12.96857,200.53026,47.5456,13.786089,1.2693383,37.32715,344.13058,0.31959873
36,2021-08-06,한경면,588789.75,155997.7,14106.458,83539.79,48.36119,4466.2627,314.75464,5293.001,50.572025,40.149292,298.5447,18.23351,191.77417,51.037323,12.891901,1.3759651,45.157207,325.2884,0.09895958
37,2021-08-07,한경면,625228.75,156738.72,14013.963,83512.266,47.541954,4100.515,313.82385,5340.856,52.76944,42.046776,295.46246,23.274336,198.8438,49.799103,11.119274,3.320936,52.65366,321.68405,-0.045653883
38,2021-08-08,한경면,655078.7,160000.19,11040.439,101060.95,59.829636,3740.4692,300.8702,5337.5264,70.2798,26.87493,292.51944,27.879162,216.00325,43.622215,20.897314,7.5682425,53.454845,318.7289,-0.130099
39,2021-08-09,한경면,714283.0,166668.88,8041.304,117888.27,80.819664,3057.398,317.46014,5513.131,63.827404,7.5674696,284.7483,29.939474,205.09625,37.749535,24.529842,4.123119,49.16032,292.0435,0.07890572
40,2021-08-10,한경면,613186.44,167898.19,12120.069,87278.49,51.208466,3255.1304,323.42334,5855.8105,48.151806,21.05495,271.0297,16.080465,194.0978,28.72987,5.2290134,0.50200796,38.087246,271.65915,-0.13172844
41,2021-08-11,한경면,575165.1,165063.4,14685.371,77419.04,41.779774,3169.4512,331.38214,5773.932,57.13329,16.653492,280.51877,13.026842,201.01277,24.537945,7.5053215,8.48602,33.019077,286.6817,-0.17132255
42,2021-08-12,한경면,568481.6,162585.08,14880.394,80005.14,44.27987,3303.99,272.47623,5446.256,49.310886,21.463083,255.56424,12.288626,187.15752,30.400692,13.067754,5.760992,44.017185,292.074,-0.14445353
43,2021-08-13,한경면,580372.94,161257.67,15315.907,82148.73,47.100925,3207.0347,240.00247,5284.8164,50.122147,30.305508,245.86977,10.315512,185.70784,38.934635,19.239882,1.0990394,58.44137,301.4165,-0.13542977
44,2021-08-14,한경면,629415.9,161728.55,14551.306,88099.88,49.99637,3394.2854,274.16296,5424.5957,59.190758,33.322098,258.56693,15.410404,195.49721,38.75189,19.96941,2.6911962,61.911915,314.91788,-0.05137407
45,2021-08-15,한경면,682961.25,163337.0,10452.126,97330.32,67.777626,3846.5693,253.35995,5574.3994,55.668682,22.444319,275.76498,27.18128,183.18292,34.866196,15.598514,9.921376,56.014904,315.60968,-0.19253108
46,2021-08-16,한경면,748382.44,169486.33,10369.752,100055.28,109.353386,3350.1492,235.95445,5833.564,42.26927,17.703447,314.32828,27.550947,198.17456,41.135696,20.994366,9.725324,51.51522,350.9855,-0.3143042
47,2021-08-17,한경면,684020.25,166200.38,13954.664,82368.68,69.17885,3667.1763,240.10217,5673.5034,50.654415,17.223005,311.68594,16.702467,204.51794,38.369923,14.1032095,6.11423,45.19939,304.56848,0.15986569
48,2021-08-18,한경면,647623.8,163792.19,15930.595,78296.12,28.825647,3024.5771,233.02669,5686.401,69.664536,5.434863,295.81345,10.97746,203.13103,30.123604,14.872291,12.4065895,39.396538,310.88318,0.24924725
49,2021-08-19,한경면,631267.9,161836.22,13849.654,80304.414,20.725378,3405.561,185.91617,5463.7837,51.068527,19.662407,240.29529,16.169346,176.774,30.97448,6.1217866,3.7075,42.748325,285.29745,-0.09965862
50,2021-08-20,한경면,638981.9,163646.58,14356.765,79821.1,16.760706,3199.6836,202.17313,5617.307,51.287125,27.747633,232.7988,16.766865,188.37076,33.479187,6.2702928,3.473433,44.906544,291.5802,0.009781957
51,2021-08-21,한경면,642238.5,166563.42,14187.656,82420.74,16.733425,3274.99,205.31155,5800.985,52.566765,34.247643,246.95886,20.75224,207.53845,34.367294,10.44915,5.2680287,44.05069,301.71942,0.1600307
52,2021-08-22,한경면,667253.4,170429.69,10671.35,97239.53,61.691906,2894.9775,159.69131,5826.0913,46.631752,28.185722,289.74854,30.91797,218.00003,30.96445,15.01824,0.8723806,43.702908,292.27194,0.13940442
53,2021-08-23,한경면,700382.25,171653.78,11147.503,96884.83,102.29298,2503.864,176.91849,5850.6597,38.36549,28.79705,316.94672,27.638659,223.76553,33.9743,16.297451,-0.90368193,37.84648,306.47037,0.004575247
54,2021-08-24,한경면,636026.25,166156.22,13641.973,82677.445,82.35406,3061.1863,192.40576,5577.079,40.129158,28.648304,295.66357,18.495588,200.27075,33.128788,12.804232,0.55895483,34.572903,302.30838,0.01013062
55,2021-08-25,한경면,611443.7,164376.0,14598.286,77553.88,54.898094,2984.7498,186.43732,5404.949,41.2811,27.472181,283.8439,16.74277,188.62755,34.904823,11.548615,1.4140294,37.794167,302.05197,-0.04253583
56,2021-08-26,한경면,598765.06,163537.94,14350.7,74889.43,35.03012,2454.9631,193.11116,5407.325,39.90133,26.204365,265.91544,16.416115,186.61185,38.307167,10.3323345,2.6363416,41.53675,295.56097,-0.026687052
57,2021-08-27,한경면,642457.0,165416.56,13954.362,73576.305,18.556583,1998.782,217.79779,5528.7407,38.04418,29.616678,258.9316,15.503195,198.2702,42.347115,7.4925714,5.206701,43.148514,283.54053,-0.020743793
58,2021-08-28,한경면,692311.8,166819.22,11817.075,77208.1,23.151232,2507.6028,247.6611,5631.3716,35.219246,31.421516,264.56418,20.470873,204.93138,41.91753,4.6452265,4.1129246,48.558514,280.2602,0.12542675
59,2021-08-29,한경면,727312.6,167402.12,9329.158,88194.46,43.301697,3106.6145,258.62927,5668.1616,35.66448,24.37198,278.06104,29.435194,201.39305,34.243477,5.3663645,-0.69007105,55.39541,290.9216,0.35545576
60,2021-08-30,한경면,721947.06,167936.47,10884.6875,86554.5,45.96083,2656.366,249.61205,5628.5654,43.798866,26.35074,291.0935,27.290333,204.50934,32.289085,6.014951,-0.89728576,54.2982,299.26843,0.10946698
61,2021-08-31,한경면,694503.25,166041.14,13366.776,80467.21,62.11321,2689.0967,221.13754,5395.555,47.994457,30.341354,294.97275,22.329678,196.03485,31.986439,7.4979873,0.7533449,50.152084,301.0399,-0.099995315
