,base_date,emd_nm,em_g,korean_resd_pop_cnt,korean_work_pop_cnt,korean_visit_pop_cnt,longtermfrgn_기타_visit_pop_cnt,longtermfrgn_아시아_visit_pop_cnt,longtermfrgn_기타_resd_pop_cnt,longtermfrgn_아시아_resd_pop_cnt,간식_cnt,농축수산물_cnt,마트/슈퍼마켓_cnt,배달_cnt,식품_cnt,아시아음식_cnt,양식_cnt,주점및주류판매_cnt,패스트푸드_cnt,한식_cnt,부페_cnt
25,2021-07-26,연동,6222403.0,1055441.5,120821.19,467124.75,440.76495,15986.77,1059.9307,52709.26,818.9104,255.18214,3643.135,1203.0776,1011.3589,240.95932,85.4822,85.46982,510.68558,3425.8418,3.3013775
26,2021-07-27,연동,6021473.5,1086233.1,133750.08,416038.9,265.84677,11846.65,1359.0178,55142.254,842.3951,236.79703,3690.8057,1254.7726,921.273,310.72244,99.92939,81.28116,453.623,3618.6035,2.191821
27,2021-07-28,연동,6185030.0,1077166.0,131697.61,433433.8,217.31487,11880.47,1372.764,55441.855,818.3116,277.78156,3665.466,1219.4683,955.192,366.22208,109.54882,79.962456,476.3041,3782.2844,0.081422925
28,2021-07-29,연동,6279458.0,1099087.6,126625.266,429089.4,147.04868,11626.649,1422.9845,55883.61,799.1225,269.72708,3869.6,1314.2181,976.4154,320.83975,117.32149,73.06557,558.6172,3773.7856,5.4270525
29,2021-07-30,연동,6288099.5,1081332.9,131969.94,449798.12,252.78984,12069.066,1397.0963,55635.297,811.23346,262.96487,3678.9329,1451.3237,1002.40845,391.64874,149.04852,118.01838,573.33234,4147.461,1.3571763
30,2021-07-31,연동,6514403.0,1091684.6,80404.625,424022.03,288.0274,11222.385,1363.5822,55625.87,758.2191,246.60991,4061.9458,1596.789,1071.709,405.417,181.07016,116.79649,630.509,4141.4,0.6520048
31,2021-08-01,연동,6990305.5,1131263.0,70284.9,397340.03,268.17212,10115.221,1431.5052,56361.36,717.558,158.96106,3896.3088,1808.3353,978.3864,401.56506,142.03014,73.27091,580.4953,3491.751,3.174725
32,2021-08-02,연동,6418218.5,1089917.4,126544.016,442924.0,198.71442,11579.119,1440.5508,55908.98,746.88654,241.99411,3661.2405,1324.8978,989.36554,295.82697,87.70801,120.267204,417.31586,3497.2812,4.2377768
33,2021-08-03,연동,5937077.5,1077265.9,129949.26,440434.53,194.5832,11283.918,1374.5521,56056.28,786.676,253.0964,3631.9468,1348.0713,978.1833,289.78088,106.978676,120.94009,430.05676,3667.82,8.241434
34,2021-08-04,연동,5958657.0,1080821.6,127660.266,444380.28,151.33267,12297.909,1409.2179,55828.875,764.5947,251.90437,3522.6958,1371.1027,966.18854,363.56857,109.9343,96.70591,392.18045,3759.94,0.20572037
35,2021-08-05,연동,6366178.5,1087936.6,122351.12,441136.56,137.56557,12719.549,1384.6859,55056.992,697.27234,227.48828,3455.7253,1324.1295,926.2676,264.7735,91.0476,87.86031,386.03433,3399.954,-0.10360986
36,2021-08-06,연동,6405472.0,1088884.9,124656.43,452137.78,242.80501,13254.14,1452.8848,55339.54,789.3125,260.53934,3371.3186,1549.5042,1032.8231,328.19385,89.6006,112.21822,495.09488,3826.8433,0.02341628
37,2021-08-07,연동,6914869.5,1103168.1,77329.39,434034.94,257.49823,13048.689,1511.8197,55234.176,823.04645,331.44272,4242.62,1725.8413,1154.4752,350.5002,123.85419,97.74586,585.49603,3829.8445,-0.43730468
38,2021-08-08,연동,7347125.5,1128234.8,67199.85,406399.3,254.59943,12478.874,1565.4513,56120.74,739.4961,215.32564,3981.541,1810.9485,1057.18,330.88742,116.96333,72.699814,586.36646,3278.337,0.45260906
39,2021-08-09,연동,6129516.5,1096791.0,122772.32,449306.84,257.15002,13275.8545,1682.7615,56231.574,752.2189,252.11568,3718.901,1382.965,960.6277,239.49136,80.19019,76.24431,464.2935,3246.0566,2.1710923
40,2021-08-10,연동,5964440.0,1087024.5,121529.06,446863.1,265.77127,13252.2295,1627.6418,55594.7,721.45636,241.44623,3531.6333,1363.574,907.7267,275.72382,79.887634,55.686916,494.39966,3216.2773,-0.9733984
41,2021-08-11,연동,5909111.5,1104894.1,121187.85,442115.94,214.97319,12951.997,1600.4194,54489.336,737.62714,263.94983,3508.253,1420.5522,950.6587,242.71806,63.43823,86.11593,440.97958,3118.4097,0.09151906
42,2021-08-12,연동,6584606.5,1102720.9,120321.2,442752.03,316.1256,14228.806,1549.6012,54682.31,794.196,279.77072,3676.8965,1516.7473,972.18414,270.98303,45.298622,58.8643,515.02014,3242.7156,-0.20306736
43,2021-08-13,연동,6327759.5,1121271.5,103421.04,413665.7,297.89328,14216.556,1592.6931,55032.38,805.2181,273.54764,3763.9065,1747.9948,1008.6722,299.85394,71.84338,32.539356,565.224,3127.3074,-0.011143386
44,2021-08-14,연동,6981855.5,1135042.5,70350.94,384425.6,291.9528,13503.127,1643.1772,55014.25,759.1873,280.0529,3893.265,1868.7821,1093.754,320.7642,92.019684,41.290806,487.10507,2906.9941,-0.052320063
45,2021-08-15,연동,7013619.0,1177526.5,59862.902,358464.3,315.71848,11970.922,1775.7393,56204.56,697.67053,206.23067,3874.25,2043.6439,1020.3313,291.31116,76.418884,28.71141,487.4458,2480.9902,-0.255315
46,2021-08-16,연동,6526304.5,1110377.5,108534.46,416068.03,306.46857,13963.771,1696.0734,55654.832,725.6019,232.57709,3805.2244,1500.7028,982.4626,240.20744,74.072525,50.558464,467.2004,2889.9688,0.6382522
47,2021-08-17,연동,5978140.5,1103764.5,111371.74,417609.72,350.62805,14770.01,1594.1102,54565.242,704.7208,224.29097,3580.2363,1520.6226,916.4298,283.82584,69.669174,36.92015,467.02408,2882.58,-0.12044221
48,2021-08-18,연동,5992969.0,1103927.8,110889.08,408151.78,307.55496,15552.534,1565.5363,54172.637,850.7339,243.68004,3695.3035,1446.6957,983.4494,306.8688,38.554802,47.412167,531.88226,2944.891,-0.006533265
49,2021-08-19,연동,6145379.5,1104640.2,101954.56,406667.53,312.71152,16881.637,1665.9613,52914.29,1211.4462,277.03268,4477.2803,1859.2012,1162.864,316.03333,90.66786,78.244774,697.2904,3326.1694,-0.9698865
50,2021-08-20,연동,6325166.5,1128629.0,63154.375,387377.03,301.8861,15543.087,1684.4783,53683.13,965.64044,257.94955,4191.8657,2086.7332,1082.2214,313.7135,137.38084,36.054375,638.8352,3078.9272,1.5787456
51,2021-08-21,연동,6945907.5,1121293.6,67240.23,390100.4,323.7151,14909.446,1612.8035,54635.418,735.3241,273.24817,3705.4219,1766.6152,1048.0221,335.66464,98.363846,24.217386,533.885,2837.0325,4.8219028
52,2021-08-22,연동,6169033.5,1189437.8,63300.457,375640.9,317.66867,14546.128,1799.09,56971.5,608.58276,202.94293,3540.6812,1935.5117,951.3103,217.00734,45.00516,22.956871,441.81857,2029.5695,0.05378306
53,2021-08-23,연동,6878091.0,1108873.8,107330.12,412617.1,240.93198,14918.504,1645.627,53986.965,759.5831,258.6033,3893.009,1596.5685,1022.34326,234.21414,81.58638,35.960453,428.93817,2856.2668,0.5957034
54,2021-08-24,연동,5432637.5,1117215.4,108986.125,416513.0,208.0552,15248.073,1643.0986,53047.965,752.4219,254.93066,3566.064,1700.1437,992.74744,260.67413,66.743774,30.282534,422.31244,2746.5955,-0.37546903
55,2021-08-25,연동,4773408.0,1136091.1,109661.96,405208.16,210.63931,16043.355,1603.6531,55290.484,733.97375,237.74391,3460.0437,923.263,843.4848,211.5185,41.20485,63.646206,450.03104,2511.7173,0.030370355
56,2021-08-26,연동,5964428.5,1132758.0,96483.18,403856.72,342.96222,17774.404,1773.4636,55793.84,1222.8506,368.65524,4653.9644,1252.5544,1224.1378,256.0081,58.41751,94.96647,760.0147,3002.4763,-0.25322765
57,2021-08-27,연동,5808336.5,1114383.4,72954.016,402271.78,323.47684,16422.07,1637.6436,54495.273,978.8952,302.36624,4268.0547,1535.1956,1057.3802,279.0204,120.66155,61.021893,658.55414,3017.7036,1.9481862
58,2021-08-28,연동,6542322.5,1122872.2,66050.76,391852.5,309.99713,15374.673,1665.2983,54825.223,802.3188,282.87488,3938.229,1592.192,1032.9119,315.0303,105.26962,44.430676,564.9933,2767.57,2.5456607
59,2021-08-29,연동,5918154.5,1166885.1,67643.58,381236.0,315.53726,14695.243,1812.9719,56452.574,693.3139,209.93292,3692.188,1692.7289,915.7584,221.13448,63.454784,31.232449,491.82504,2132.8352,-0.3940633
60,2021-08-30,연동,6550574.5,1091900.4,107782.375,427437.44,278.31363,15402.514,1646.1448,53704.867,785.84875,263.92334,3887.2324,1419.2836,928.49225,216.7016,86.40523,41.893818,449.48016,2813.8945,0.53207844
61,2021-08-31,연동,5470501.5,1092342.2,106532.555,432589.28,261.9539,15635.174,1611.1141,52277.35,804.077,269.79013,3715.977,1516.3514,965.1173,244.65654,83.20166,34.554058,453.1031,2826.0078,-0.91044694
