,base_date,emd_nm,em_g,korean_resd_pop_cnt,korean_work_pop_cnt,korean_visit_pop_cnt,longtermfrgn_기타_visit_pop_cnt,longtermfrgn_아시아_visit_pop_cnt,longtermfrgn_기타_resd_pop_cnt,longtermfrgn_아시아_resd_pop_cnt,간식_cnt,농축수산물_cnt,마트/슈퍼마켓_cnt,배달_cnt,식품_cnt,아시아음식_cnt,양식_cnt,주점및주류판매_cnt,패스트푸드_cnt,한식_cnt,부페_cnt
30,2021-07-31,한림읍,2329167.5,449407.7,43247.977,202112.9,249.27357,12261.961,1040.4283,22745.963,176.80661,99.77778,691.5925,136.74173,509.9318,106.152565,51.07581,7.637204,159.9784,979.1953,1.2469308
31,2021-08-01,한림읍,2354534.0,447312.56,35093.438,215190.69,248.10033,13105.963,1034.4587,22513.23,170.3393,106.3573,735.06866,147.67947,523.69995,123.28941,63.31848,8.027626,162.77678,1026.2427,1.0456716
32,2021-08-02,한림읍,2306072.0,445450.28,29163.467,218386.56,240.55353,13659.974,1008.07855,22663.467,161.9279,107.24337,770.5388,146.00952,552.6514,134.34923,68.8426,9.737759,155.8148,1039.4147,0.5727776
33,2021-08-03,한림읍,2260456.2,445169.4,30962.826,209294.42,221.94228,13771.901,986.11456,23351.076,163.29697,116.038605,795.3386,136.35017,625.85925,129.33466,66.820755,12.2578335,145.59746,1005.85626,0.13163634
34,2021-08-04,한림읍,2315220.5,446524.84,37179.125,198885.38,220.35023,13825.039,984.9943,24505.152,181.56145,133.97307,842.7295,125.64191,748.31256,114.43194,63.086636,14.557809,143.71075,970.1568,-0.00020937994
35,2021-08-05,한림읍,2441406.8,446555.22,39555.133,203247.0,314.93103,13959.706,961.0376,25059.166,209.9386,141.80014,929.6232,108.016266,878.8191,97.73479,58.17611,16.87504,154.88281,944.31177,0.019706804
36,2021-08-06,한림읍,2393925.5,445230.88,33770.1,231374.77,553.0377,13652.291,909.7308,24819.305,211.38889,109.54572,958.0514,81.77606,836.7669,77.75125,47.524086,18.26115,160.49008,843.8325,0.06497509
37,2021-08-07,한림읍,1972800.2,447207.5,27078.586,269942.94,888.3922,13345.86,950.20856,27371.803,128.98486,47.040142,775.5561,94.66274,434.79706,46.28672,43.850334,16.12344,145.66727,545.746,-0.34407935
38,2021-08-08,한림읍,1997175.2,452195.78,28780.96,266142.56,889.06647,15175.263,1000.72894,30226.6,102.013115,40.98446,675.0856,126.22397,309.88162,76.171234,52.666264,15.974178,160.75748,673.43964,0.25418085
39,2021-08-09,한림읍,2150502.5,459686.3,29306.938,229808.36,739.6428,15285.4,1037.641,31949.73,124.57444,49.746426,666.63086,138.10098,416.44275,111.394516,54.125736,16.27449,179.87506,914.7616,1.0123717
40,2021-08-10,한림읍,2109808.2,467710.44,33648.113,186964.83,539.3234,13254.938,1067.0714,32313.47,135.73885,49.50057,636.87933,132.41006,457.27112,111.35685,47.386677,11.356625,170.13313,932.93524,0.60703933
41,2021-08-11,한림읍,2110611.2,460330.7,44492.973,165201.08,261.6536,12728.843,986.01855,29648.38,159.44444,58.54095,639.942,112.46217,495.0609,97.68255,39.778606,9.050216,149.33014,925.71545,0.97098875
42,2021-08-12,한림읍,2115451.8,451170.7,48333.926,165475.44,151.34236,12563.708,889.8705,27016.555,163.90417,63.20399,647.28613,104.53352,498.07407,94.99365,38.767418,12.222473,145.84795,943.2038,1.7481124
43,2021-08-13,한림읍,2149268.5,448653.22,47041.375,175649.47,156.97467,12762.002,809.999,25882.068,161.34773,65.27219,664.80963,105.34373,496.07993,98.786446,44.503414,14.138388,155.27817,967.60913,1.8367897
44,2021-08-14,한림읍,2178893.0,447683.16,40697.89,191117.2,192.46944,12728.675,736.38324,24872.059,165.62108,63.718784,700.6674,111.995735,497.3426,107.20577,55.56188,13.7117195,168.2492,1005.7808,1.479255
45,2021-08-15,한림읍,2201446.8,445635.75,30669.547,203775.73,231.2387,11454.081,697.1001,22872.428,176.74416,56.624073,745.70337,119.514206,500.29135,119.86632,66.59154,12.652186,177.79398,1049.8456,0.95271885
46,2021-08-16,한림읍,2097535.8,443073.5,26696.207,196812.88,243.35486,9752.747,677.38617,20827.094,180.50356,50.18958,733.3093,114.997215,501.11923,118.45145,58.602345,11.3597765,164.88567,1005.95306,0.20035014
47,2021-08-17,한림읍,2045351.1,440706.34,35250.184,187364.83,237.47958,8926.202,684.0939,19983.043,183.62929,54.92925,688.1551,104.158936,512.05316,105.1596,42.713394,10.963169,149.7497,950.2359,-0.23014887
48,2021-08-18,한림읍,2091354.4,441756.84,43257.33,184830.62,225.76718,8664.167,696.37244,20540.615,190.0787,62.45935,673.63245,98.318344,521.42255,101.273735,39.62465,10.527189,150.43147,952.4256,-0.13674933
49,2021-08-19,한림읍,2109968.8,442723.34,45245.19,186138.66,220.86148,8923.501,693.1314,21422.787,194.47182,67.67469,673.66974,98.40565,526.7623,104.330315,42.86165,10.881885,161.67456,959.2522,0.05527295
50,2021-08-20,한림읍,2087829.8,441663.6,41590.742,191374.36,229.01755,9581.065,668.3426,21999.191,194.23015,69.50969,681.65424,105.19672,528.73175,112.77306,47.925133,12.2695675,176.98022,969.6277,0.21956475
51,2021-08-21,한림읍,2048785.1,439034.75,34274.254,197938.62,251.75023,10463.004,624.4849,22153.348,187.57538,65.67718,696.52234,115.23523,527.11865,124.18864,52.48681,14.4057865,188.5393,984.0747,0.31377056
52,2021-08-22,한림읍,2013709.0,436651.94,30612.143,199520.73,278.9677,11417.888,584.0199,22140.104,175.7111,58.58093,699.5294,113.016,525.7951,126.986015,51.49532,14.855392,186.25766,976.1065,0.23802482
53,2021-08-23,한림읍,2066521.9,436660.72,36093.637,198426.05,269.3506,13416.868,613.6944,23089.59,173.64227,58.900845,696.4182,98.03794,545.9142,115.245384,45.108295,12.673681,174.67912,961.6693,0.13070181
54,2021-08-24,한림읍,2181921.8,439502.84,44599.742,201595.81,216.5575,16210.389,705.07306,24710.785,181.32228,68.539215,697.2718,92.256744,574.7159,97.77445,37.9108,9.970227,164.1645,945.7038,0.074814156
55,2021-08-25,한림읍,2190264.0,441783.94,46751.36,209768.53,203.93343,16925.81,722.15204,24888.377,175.34917,68.55696,678.4328,101.70702,562.8189,87.735535,32.739964,8.125591,153.81242,882.08716,-0.06918124
56,2021-08-26,한림읍,2165259.8,443714.47,46869.996,213730.2,221.73604,14376.02,727.47906,24091.98,163.56479,61.304867,642.05334,113.85303,540.0083,83.49126,31.582191,7.1076484,145.31259,805.37054,0.010558795
57,2021-08-27,한림읍,2220754.2,447886.84,48815.32,211826.31,244.4831,11969.097,790.201,24181.17,166.77232,63.194866,599.61255,119.22028,535.901,87.61489,38.7795,7.8685493,144.69441,835.18787,0.8216618
58,2021-08-28,한림읍,2263665.2,448952.8,41777.703,224525.08,247.9506,11137.699,806.1925,24341.39,168.05794,62.595306,583.16034,128.81377,532.052,103.467674,54.21724,11.489597,158.15558,916.262,1.6791958
59,2021-08-29,한림읍,2198057.0,452254.28,26184.652,230846.81,250.28618,10757.685,758.621,23603.104,156.65417,48.451336,613.88837,142.0591,505.01984,120.44191,64.53825,13.712147,167.15845,932.01227,1.5217259
60,2021-08-30,한림읍,2113137.2,453613.38,33097.96,213686.66,195.09673,10750.535,765.1623,22223.418,158.30464,51.90434,637.9692,126.925415,501.76123,88.59791,50.749138,9.125384,139.68271,873.8422,0.66351384
61,2021-08-31,한림읍,2088106.6,447963.84,45645.43,210013.92,163.22261,10929.4795,798.24475,21442.244,158.05684,56.530224,629.53314,106.151955,486.69794,66.833496,34.506306,9.1555,120.32957,868.6884,0.6683196
