,base_date,emd_nm,em_g,korean_resd_pop_cnt,korean_work_pop_cnt,korean_visit_pop_cnt,longtermfrgn_기타_visit_pop_cnt,longtermfrgn_아시아_visit_pop_cnt,longtermfrgn_기타_resd_pop_cnt,longtermfrgn_아시아_resd_pop_cnt,간식_cnt,농축수산물_cnt,마트/슈퍼마켓_cnt,배달_cnt,식품_cnt,아시아음식_cnt,양식_cnt,주점및주류판매_cnt,패스트푸드_cnt,한식_cnt,부페_cnt
50,2021-08-20,안덕면,992497.6,319172.3,26470.143,170364.64,489.5618,11782.444,1585.7332,14396.345,122.27198,18.654213,359.19717,46.91285,297.12164,59.784115,28.702988,9.966374,108.97931,468.53088,-0.9153792
51,2021-08-21,안덕면,1065688.1,323581.38,23565.129,158277.97,373.9834,9972.188,1463.878,13956.294,106.87749,29.034607,353.5124,48.473988,283.85144,48.61022,24.619228,-1.0784589,112.86218,444.07675,0.6794368
52,2021-08-22,안덕면,1113455.1,322010.56,34688.098,138139.94,447.0867,8076.7603,1477.8082,14283.922,128.43814,32.43071,440.64236,23.947567,300.44095,34.6288,16.082312,9.356748,95.077324,473.74567,0.6447757
53,2021-08-23,안덕면,1197171.5,325448.16,35104.777,130293.85,483.86804,7153.2407,1560.294,14726.004,125.07216,30.385052,364.2583,23.66721,266.32642,41.14294,14.371412,2.9793859,108.30954,483.9485,-0.19193399
54,2021-08-24,안덕면,1076700.6,321384.22,33917.84,141168.84,461.09247,8008.193,1564.199,14317.0,137.86726,29.18247,414.2646,33.59834,280.92,63.39908,33.011673,2.929589,118.62908,509.838,-0.54935867
55,2021-08-25,안덕면,1107705.6,321333.8,33296.21,147264.81,478.91776,8419.9795,1502.4302,14051.487,125.21511,47.39893,414.83575,37.494114,312.5807,53.91499,22.782389,3.8809104,99.584274,524.2438,-0.116085224
56,2021-08-26,안덕면,1147656.0,322274.88,33093.28,154670.14,537.48944,7876.337,1545.8888,13795.354,118.39917,29.531605,327.51392,35.19874,300.07706,42.76328,34.387337,11.583773,141.38211,522.9545,0.21701601
57,2021-08-27,안덕면,1076512.4,314232.75,26054.379,176376.36,550.906,8037.7407,1541.9108,13958.116,125.609505,43.08299,393.82275,30.057373,314.75275,63.87684,26.357851,10.306713,132.56433,600.1934,-0.4797958
58,2021-08-28,안덕면,1114168.0,324189.12,22944.656,171356.88,445.6507,7909.0015,1539.7574,13788.697,110.773476,26.303543,405.63632,43.02976,309.60165,70.44858,26.383865,5.035068,143.59143,510.9498,1.241924
59,2021-08-29,안덕면,1102222.4,326364.6,35810.33,139868.48,403.51926,6671.6924,1507.0623,13898.454,128.0456,49.00364,447.90186,27.890942,332.08633,43.67462,25.173557,3.5203588,88.40644,516.3197,0.66443855
60,2021-08-30,안덕면,1190898.4,329059.97,34567.535,130337.68,449.97662,6276.0557,1591.0457,14762.268,105.045815,33.11378,383.49457,20.927038,316.62775,38.95185,16.75618,1.3922945,116.010155,534.59863,-0.21602932
61,2021-08-31,안덕면,989219.94,322296.6,34401.598,145126.88,395.85345,7627.782,1536.6979,14273.774,129.6388,31.954857,408.75305,29.117147,292.13422,56.03906,28.913364,1.6505585,122.12797,514.3792,0.66713923
