,base_date,emd_nm,em_g,korean_resd_pop_cnt,korean_work_pop_cnt,korean_visit_pop_cnt,longtermfrgn_기타_visit_pop_cnt,longtermfrgn_아시아_visit_pop_cnt,longtermfrgn_기타_resd_pop_cnt,longtermfrgn_아시아_resd_pop_cnt,간식_cnt,농축수산물_cnt,마트/슈퍼마켓_cnt,배달_cnt,식품_cnt,아시아음식_cnt,양식_cnt,주점및주류판매_cnt,패스트푸드_cnt,한식_cnt,부페_cnt
16,2021-07-17,오라동,2087108.1,309795.25,26948.785,245294.11,108.79419,3445.0813,22.157951,2519.965,278.26077,92.30226,1276.5178,320.85864,464.52997,158.02261,59.737247,27.338083,288.37927,1389.7504,0.08837029
17,2021-07-18,오라동,2386148.2,321624.88,22995.375,232335.3,106.58826,3264.9036,37.698143,2655.9568,224.89561,87.42788,1303.6798,319.82556,450.21848,157.17265,52.712074,23.088623,258.93027,1240.4545,1.0040787
18,2021-07-19,오라동,2011164.5,292044.8,37095.27,260057.77,87.36734,3756.9019,31.485264,2664.4739,232.95436,87.673035,1170.6989,173.63028,414.57297,99.08747,27.266474,26.00617,192.79646,1184.2966,-0.036325157
19,2021-07-20,오라동,1947322.8,285885.4,37951.953,262581.12,111.25156,3716.6108,38.44903,2665.8242,242.83475,82.77782,1198.4031,165.86821,401.52094,118.87109,32.420963,29.320698,193.51962,1303.3022,-0.07432826
20,2021-07-21,오라동,1820915.2,284561.44,37931.01,262919.6,93.71974,3498.4663,33.788734,2363.9697,236.6069,81.38521,1199.1396,231.14323,441.42123,131.46642,30.969534,35.26938,194.84001,1364.2955,-0.6093215
21,2021-07-22,오라동,1907942.6,287739.75,37096.645,263063.53,73.19633,3098.389,14.806849,2385.3616,218.30933,82.80502,1146.6445,228.13745,418.09805,122.92009,32.92448,35.071545,173.66457,1305.8647,0.96848845
22,2021-07-23,오라동,1729447.6,281967.78,38096.93,265191.12,118.033714,3022.1384,4.5534053,2401.0762,271.63342,86.01948,1124.783,244.36328,421.48212,127.02671,30.165277,46.950565,204.31036,1442.6737,2.7714455
23,2021-07-24,오라동,1958568.1,300819.97,26550.28,254213.58,121.70262,3507.1965,15.26478,2510.8772,293.4125,119.988594,1285.4023,295.76645,456.45416,181.52963,61.966473,29.298395,278.82773,1444.6716,0.060264096
24,2021-07-25,오라동,2257444.8,320000.53,22531.836,241272.75,118.33535,3448.419,23.488592,2562.8242,227.07265,81.58032,1271.7825,323.96277,429.41214,141.79707,50.36134,23.24341,249.63582,1242.4802,0.70991546
25,2021-07-26,오라동,1970578.1,287800.72,35711.38,265223.7,106.271255,3743.612,12.664124,2595.06,251.48537,103.44284,1227.0433,165.94943,429.3677,94.72322,33.61256,20.75184,207.60612,1245.3667,0.3011238
26,2021-07-27,오라동,1955961.9,280851.38,37405.53,269719.28,119.46526,3779.8906,19.665586,2625.0774,259.128,104.86188,1212.7885,174.13681,413.71368,112.76568,42.387676,23.239388,172.73935,1369.2931,-0.16228616
27,2021-07-28,오라동,1836654.0,283567.66,37111.57,267529.34,104.34351,3523.426,27.103706,2453.9849,238.79572,92.415985,1194.8798,228.2835,438.76556,145.36418,33.65673,31.601362,183.03275,1357.6284,-0.39433882
28,2021-07-29,오라동,1875537.6,284034.88,36902.01,267594.4,104.229614,3170.1958,18.48111,2504.8965,235.41078,97.99129,1181.2485,207.4039,424.4144,135.55452,42.401062,30.192993,179.60295,1336.5964,0.17659071
29,2021-07-30,오라동,1671706.9,280722.28,37411.75,269922.06,146.76514,3122.5261,1.6402833,2535.6987,255.59428,90.02091,1119.1954,230.6403,407.0805,138.15143,38.904274,30.408108,219.74765,1432.9467,1.8506619
30,2021-07-31,오라동,1926788.5,303273.38,26308.438,258681.3,133.9105,3397.9133,20.39428,2630.6443,260.57782,101.48717,1253.3534,282.29108,441.85947,178.37604,60.588383,31.243034,282.1699,1454.3744,-0.06748125
31,2021-08-01,오라동,2221874.0,319657.53,23390.121,240118.11,119.40703,3264.0176,27.027418,2695.4116,224.31212,74.06516,1290.1212,335.49927,428.09308,142.35803,57.684795,28.344019,246.35565,1245.7639,0.4886283
32,2021-08-02,오라동,1944673.6,293054.03,37003.395,261292.17,98.56935,3430.7422,20.613249,2599.6829,244.9326,85.271706,1200.5146,179.05072,422.3853,97.853386,33.026913,18.862411,201.46213,1216.2106,0.83755857
33,2021-08-03,오라동,1957600.6,287188.8,38630.527,264428.3,108.56651,3575.0051,24.450172,2713.7932,245.6989,86.963135,1193.6195,153.67049,402.0929,113.05479,45.167877,26.735512,182.77122,1339.7961,-0.21895096
34,2021-08-04,오라동,1873997.6,285977.5,38968.047,263789.84,86.23644,3442.0215,21.74472,2436.5217,244.35396,91.710335,1223.3789,218.08325,440.92023,126.71268,43.860577,33.04203,187.07774,1384.6378,-0.40030026
35,2021-08-05,오라동,1859090.1,286463.6,38601.3,265592.22,98.349754,3227.0527,28.022636,2553.3342,221.03314,79.69731,1137.7664,209.10674,414.1023,123.65403,45.054394,38.58677,173.96242,1369.088,-0.59529126
36,2021-08-06,오라동,1707426.1,279724.97,38295.75,261335.31,105.49866,2981.0842,21.375296,2513.2468,254.42427,87.60036,1066.8372,222.34296,392.9498,115.22695,33.75805,40.49151,192.1884,1482.68,2.1155071
37,2021-08-07,오라동,1968861.9,302590.56,27270.016,248485.27,122.15499,3133.3994,14.569672,2492.0232,271.00763,96.8185,1241.7802,308.46848,465.52457,170.21454,58.77501,40.455418,284.98947,1538.801,0.2530644
38,2021-08-08,오라동,2318576.0,317038.3,23524.834,238229.67,119.019226,3186.1597,38.296135,2660.6216,229.64343,75.42445,1284.1393,328.11612,426.53934,143.1398,45.000942,32.846725,275.88293,1322.3816,-0.13667688
39,2021-08-09,오라동,1910748.6,289613.25,38208.953,262275.6,93.055504,3358.199,29.161024,2723.0227,227.65085,79.20443,1188.2588,179.76367,388.4192,110.91578,27.946693,25.002409,189.39594,1238.9633,0.14304645
40,2021-08-10,오라동,1920607.5,283081.28,38327.273,265478.12,93.2085,3411.957,28.401308,2684.7505,230.25888,85.02155,1225.1566,177.5481,400.5717,122.67312,40.287163,35.88796,177.7175,1322.5922,-0.127896
41,2021-08-11,오라동,1845210.8,283058.3,38029.332,267331.78,75.11788,3485.5303,29.413155,2512.461,226.37064,84.28426,1212.5193,227.56808,435.38782,130.00322,34.42955,32.893116,194.27159,1368.9976,-0.23291163
42,2021-08-12,오라동,1899241.5,283388.97,37882.758,267211.62,65.20307,3061.0974,20.206861,2441.3628,212.61313,92.080315,1151.1907,224.4993,429.06943,126.870476,38.877613,37.454357,183.35577,1365.9901,0.08909941
43,2021-08-13,오라동,1724569.8,280307.5,37977.78,265935.6,116.41957,3033.6113,12.875653,2460.4036,269.86356,84.41156,1110.4678,227.98468,407.88766,129.77228,31.88879,35.437885,208.56827,1426.9425,4.2254763
44,2021-08-14,오라동,1921123.9,303695.78,28075.32,258241.4,120.331215,3246.969,19.138805,2479.0684,278.57126,104.80644,1277.4861,315.66733,448.9636,185.574,59.411266,33.521954,282.44153,1471.1475,0.45725518
45,2021-08-15,오라동,2317746.5,322895.56,23479.533,240689.89,121.19842,3301.8806,33.38521,2589.227,214.28734,74.2947,1250.1161,345.54068,421.9325,144.41118,54.421864,24.736269,242.35553,1242.8931,0.4628432
46,2021-08-16,오라동,1968072.4,290595.38,37953.688,267022.0,104.25185,3610.2542,31.229635,2613.226,236.26807,75.63862,1174.722,164.24545,395.09808,100.381805,34.360317,25.365772,208.3384,1198.3971,0.743837
47,2021-08-17,오라동,1955534.9,284518.34,39235.562,269952.06,131.59802,3748.4702,35.88483,2640.6665,237.07666,72.26684,1195.3678,158.58301,398.64053,119.3592,38.739983,28.762424,179.05057,1308.6611,0.38451198
48,2021-08-18,오라동,1793707.9,283918.9,38790.18,268327.8,111.037346,3451.6248,29.5603,2425.977,235.30205,74.262535,1203.49,218.90987,432.21347,135.88673,35.371147,32.752888,189.71957,1375.9818,-0.30959868
49,2021-08-19,오라동,1856070.2,288322.88,38207.99,267419.7,100.99323,3054.4666,16.694052,2518.4329,227.35051,79.31873,1108.5331,226.08553,399.4506,110.25517,36.070385,32.9953,173.9864,1322.6833,1.9065977
50,2021-08-20,오라동,1712377.4,284859.97,38995.695,270585.4,122.25373,3037.7966,16.331835,2466.4238,277.22748,84.17285,1111.7023,226.76805,390.32834,111.74869,28.653395,35.192944,198.74004,1432.0675,3.7254908
51,2021-08-21,오라동,1930902.2,306397.94,27298.863,259979.61,134.85094,3385.5137,15.150955,2527.1794,282.1655,101.336685,1207.3062,294.20706,439.8198,172.63933,58.42204,30.051945,287.33096,1434.0856,0.24681732
52,2021-08-22,오라동,2300410.8,322336.47,23547.355,248551.31,133.80846,3328.6094,27.401169,2607.492,222.89105,71.23751,1248.6561,320.51123,419.3371,135.6258,55.847588,26.82003,262.60602,1260.6431,0.20166993
53,2021-08-23,오라동,1924755.4,294285.84,37051.984,270558.5,120.728546,3527.2515,15.759336,2615.5085,239.62346,81.28868,1197.7144,181.34366,407.0351,97.24535,31.435104,23.441277,209.7813,1223.2471,0.6720401
54,2021-08-24,오라동,1976128.2,288011.47,38905.855,275403.34,129.59702,3725.9866,13.71178,2607.4895,239.84268,80.79707,1182.1315,176.62277,397.4685,117.88468,38.47103,27.140238,181.8608,1362.9164,-0.14415778
55,2021-08-25,오라동,1903430.9,290416.3,38769.824,275155.0,107.59919,3689.7546,23.439205,2455.0532,218.78537,74.2255,1180.4016,222.49165,427.31235,137.68263,33.55531,33.480873,184.66597,1382.6395,-0.51092815
56,2021-08-26,오라동,1878561.6,292725.28,38542.6,276890.75,114.92681,3288.523,19.998577,2485.9502,218.42767,85.90875,1150.8518,228.82372,413.70306,122.05445,35.473465,31.243282,189.11876,1337.0874,-0.010894686
57,2021-08-27,오라동,1729276.1,285226.72,38953.0,280139.16,121.8611,3223.1692,7.833591,2457.2805,278.885,81.84481,1122.9049,250.96065,394.42126,140.00662,37.370487,28.106647,218.77731,1436.765,3.0317147
58,2021-08-28,오라동,1900842.6,312900.8,28252.574,266571.75,120.539185,3345.8372,27.039444,2630.648,270.17636,96.01261,1243.4691,314.84552,434.07364,179.86047,51.321873,34.26342,287.2384,1419.0698,0.0022881478
59,2021-08-29,오라동,2237142.5,330849.53,25274.6,245133.16,125.468956,3216.3743,40.491547,2785.2493,214.53484,58.148647,1238.6478,375.1536,409.8512,122.316765,53.1252,30.02493,234.54887,1166.0577,0.018293336
60,2021-08-30,오라동,1965658.8,301054.56,38423.88,266526.1,91.82478,3283.8767,38.672497,2629.63,255.84465,69.71485,1165.0933,173.58583,410.6831,100.91747,31.283129,17.926996,193.19739,1199.8682,2.015509
61,2021-08-31,오라동,1850283.2,301361.66,40422.566,267582.6,93.502686,3473.2952,34.40196,2804.4397,261.77353,82.24364,1116.1875,167.09402,405.08667,116.859245,33.371124,24.379356,171.63991,1258.4767,-0.17740488
