,base_date,emd_nm,em_g,korean_resd_pop_cnt,korean_work_pop_cnt,korean_visit_pop_cnt,longtermfrgn_기타_visit_pop_cnt,longtermfrgn_아시아_visit_pop_cnt,longtermfrgn_기타_resd_pop_cnt,longtermfrgn_아시아_resd_pop_cnt,간식_cnt,농축수산물_cnt,마트/슈퍼마켓_cnt,배달_cnt,식품_cnt,아시아음식_cnt,양식_cnt,주점및주류판매_cnt,패스트푸드_cnt,한식_cnt,부페_cnt
20,2021-07-21,아라동,2796915.5,988926.6,90591.08,270702.97,145.33043,4026.0557,1056.5731,23922.521,580.7942,243.56305,2163.1753,482.51093,607.9434,140.68289,46.345062,23.923811,353.9468,1807.8553,1.7281581
21,2021-07-22,아라동,3965320.0,973301.7,90168.375,272964.16,202.0239,4729.4434,967.23627,23249.543,822.3426,366.56064,2746.3113,541.7232,723.68976,203.29227,100.323586,59.24478,509.9113,2360.3252,2.8716013
22,2021-07-23,아라동,3291087.2,954404.06,82689.43,274805.47,212.4516,4653.8975,926.12146,22876.605,898.1549,375.6949,2706.383,701.8921,693.70404,217.8032,140.45486,65.612335,646.7432,2659.618,1.0655075
23,2021-07-24,아라동,3393622.2,936561.44,47801.438,254090.55,169.43321,4446.8364,860.4026,22422.926,821.6964,388.708,2873.51,739.2508,778.52985,294.76343,158.98196,74.753006,604.8643,2810.8657,-1.0900918
24,2021-07-25,아라동,3687081.5,963960.0,40891.01,232462.98,156.4228,4074.259,797.56866,22508.674,569.2241,251.2192,2453.8708,795.01984,639.9507,220.73076,116.29284,48.97769,527.78015,2203.7744,1.7630328
25,2021-07-26,아라동,4282245.5,912105.94,100576.016,299369.53,184.0937,4237.597,812.0575,22917.592,689.3619,304.97174,2466.5293,478.3498,774.2499,167.61026,100.54209,66.34234,337.07288,2560.613,4.40905
26,2021-07-27,아라동,3643948.5,883658.1,104633.27,329908.47,200.27872,4787.42,765.42816,22713.803,702.45306,320.1146,2400.5615,472.57263,773.74725,228.92697,103.85958,63.101,391.3818,2790.5247,2.286544
27,2021-07-28,아라동,3236790.5,894822.75,103381.41,333476.7,191.54604,4889.5234,779.3195,22999.816,698.4836,271.58832,2267.2683,487.84256,694.27374,261.35223,98.99079,34.34725,436.65582,2756.2927,2.159889
28,2021-07-29,아라동,3352680.5,901801.94,102524.44,332907.72,201.77461,5039.1255,772.7772,22748.084,646.9883,261.05133,2228.1428,475.54794,617.2429,221.19174,92.21202,45.77494,422.73676,2524.6348,5.1065793
29,2021-07-30,아라동,3358313.0,883026.2,109520.29,333424.34,247.32265,5220.0215,752.0439,22171.357,788.8623,343.689,2478.815,608.8973,727.8263,263.60574,162.52953,73.6886,569.20825,3056.4443,4.906005
30,2021-07-31,아라동,3328543.2,885082.94,45434.24,286143.5,191.15497,4571.115,756.4099,20689.324,839.27985,407.7903,2935.0479,647.6753,803.82007,354.38882,174.99928,83.5986,614.53534,3301.4656,0.24888441
31,2021-08-01,아라동,3811827.8,911971.56,36692.42,257423.52,172.3804,4325.1807,753.36273,21228.947,623.9628,276.79382,2547.9407,726.0103,682.08673,245.92561,137.78896,68.53064,560.06116,2535.4497,0.9958845
32,2021-08-02,아라동,3927138.2,880650.3,98297.34,322511.62,193.95738,4607.194,752.41943,21782.646,700.3773,309.11673,2421.7622,438.5514,753.4817,183.86852,103.482956,71.56604,347.0793,2674.9,2.6066945
33,2021-08-03,아라동,3588747.5,858234.4,105317.8,343666.97,207.94218,4742.2017,712.62244,21743.273,706.0242,327.68524,2403.866,442.92496,769.34247,222.32784,108.55294,72.460945,393.79654,2880.5461,0.9207133
34,2021-08-04,아라동,3245404.8,862648.9,100764.875,343700.06,196.89923,4846.2124,691.9026,22629.232,687.00165,288.25256,2239.6194,463.49646,694.4497,262.5354,127.75709,39.957485,472.88553,2855.692,2.982822
35,2021-08-05,아라동,3028830.0,893116.1,103368.19,329969.94,203.17754,4659.837,720.0366,22373.006,619.6566,244.70163,2135.138,450.04224,605.4571,203.52968,77.78518,38.274994,425.8832,2392.377,4.727602
36,2021-08-06,아라동,3758415.0,869907.1,110872.23,336064.38,260.15775,4998.986,688.72424,21688.717,775.6592,347.6974,2526.4849,582.5131,749.7659,267.49304,162.44688,65.31942,548.0393,3055.7659,6.899432
37,2021-08-07,아라동,3569315.2,865573.7,48946.574,304484.72,190.0869,4783.264,691.2081,20304.53,833.16315,403.42145,2834.9385,597.44696,818.67267,364.01147,183.50897,81.19777,584.34827,3436.6934,1.4024291
38,2021-08-08,아라동,4193740.8,888637.2,35180.07,269780.0,164.54082,4315.094,705.39575,20434.57,664.2354,307.17532,2695.0696,712.5919,747.3938,277.5964,165.6319,83.21884,585.37036,2753.267,0.15297197
39,2021-08-09,아라동,3876187.5,867051.0,98276.7,349110.6,212.6778,4951.8657,712.9496,21351.318,692.0337,323.58945,2481.4387,431.03043,781.9546,199.71062,108.64665,58.780876,363.1451,2772.3652,3.3337188
40,2021-08-10,아라동,3493644.8,846846.94,114067.086,368351.66,218.82399,5335.308,687.99164,21446.867,709.39185,406.4066,2503.7693,451.25653,778.51624,239.31293,136.12923,55.992874,437.16006,2973.475,2.1175168
41,2021-08-11,아라동,3511562.8,862761.7,104455.59,358746.25,178.82431,5313.6064,666.3627,21951.816,751.695,344.67178,2518.0513,484.77383,800.90955,235.29846,107.258896,47.28368,447.37607,2770.423,1.8079873
42,2021-08-12,아라동,3416857.8,877165.9,95224.695,326704.97,172.2526,4996.9907,647.7588,21841.936,634.95276,262.2457,2252.4368,428.24945,616.90485,191.74054,80.818245,52.114304,407.39008,2307.164,3.6303575
43,2021-08-13,아라동,3681239.8,862972.44,95362.8,334377.6,227.26964,5576.87,671.2672,21150.11,747.4967,305.3243,2444.919,588.8992,690.3779,249.94331,177.48239,99.10503,531.9929,2890.9246,4.480057
44,2021-08-14,아라동,3673387.0,865452.94,50381.7,292634.9,214.18285,5050.873,649.27795,20254.55,809.42694,363.03543,2759.347,649.93933,798.2123,341.12387,178.6723,75.34732,626.2213,3399.919,-0.0714086
45,2021-08-15,아라동,4435736.0,896009.6,38824.293,259534.77,201.4979,4473.3306,651.77625,20765.568,636.96625,292.79004,2774.61,719.71545,717.97095,295.5087,165.67996,85.3537,592.944,2776.465,0.6199665
46,2021-08-16,아라동,4027653.0,873733.06,107632.93,342053.97,286.68433,5238.3926,713.1748,21778.025,656.8605,364.0234,2566.9011,477.28076,826.52325,222.42622,93.299805,44.137962,398.0228,2809.0208,3.3659837
47,2021-08-17,아라동,3704758.5,858735.9,110963.56,334317.0,214.70135,5320.753,677.6749,22168.232,764.9425,493.3924,2833.154,521.9973,844.6256,298.60846,159.93091,66.91939,511.5002,2947.7056,5.4717836
48,2021-08-18,아라동,4459216.0,874841.94,71704.766,294292.34,164.6581,4841.695,669.4045,21334.322,972.129,393.79547,3143.625,474.42218,1087.1091,209.00713,97.35091,54.99285,456.55872,2478.2705,2.058076
49,2021-08-19,아라동,3342655.0,851032.2,64071.098,269748.84,124.45025,3908.9646,619.92706,21921.512,468.92972,183.58864,1805.0736,335.31284,441.30914,107.33476,86.80556,47.782093,365.61105,1636.84,1.1750611
50,2021-08-20,아라동,3697967.5,861483.44,80158.914,287270.56,163.1419,4069.6946,642.7915,21252.672,701.69147,242.04524,2324.987,527.7072,592.17926,235.20605,189.67508,105.23053,512.4931,2741.5977,1.0058995
51,2021-08-21,아라동,3721453.0,873540.75,44753.25,258145.16,164.80411,3834.772,618.256,21049.008,741.3264,291.02005,2592.9106,661.5128,676.38477,316.15512,175.34987,79.88547,620.301,3127.1626,1.4428709
52,2021-08-22,아라동,4497366.5,914638.44,37895.07,231132.62,167.48915,3210.5303,669.17114,21740.936,654.5114,242.13788,2532.6873,727.34924,659.38965,280.86807,186.13399,79.95459,550.33765,2706.942,1.324942
53,2021-08-23,아라동,4104288.2,881761.75,112206.74,298227.44,244.09225,3888.9458,697.1981,22650.14,685.48676,291.29172,2456.9285,429.64297,767.2858,201.59258,107.39157,57.394653,373.1154,2769.25,4.150651
54,2021-08-24,아라동,3702705.5,869064.0,123462.82,323508.3,301.02982,4824.838,697.38477,22969.549,724.7141,322.11237,2450.2527,447.68613,739.5182,262.80643,140.19446,72.24786,433.58557,2961.5251,4.9186497
55,2021-08-25,아라동,3312486.8,871627.75,122031.48,333654.47,289.64212,5497.1855,726.0091,22882.625,760.4567,264.56415,2324.3933,472.2188,695.1156,272.09628,125.902565,47.293808,415.2708,2988.8867,2.8934922
56,2021-08-26,아라동,3164794.8,875836.3,129576.375,340094.75,313.19077,6358.8706,745.8495,22479.242,649.2834,257.8511,2193.3965,492.28653,606.73334,263.55884,120.20098,49.278625,454.08023,2909.7488,1.6629848
57,2021-08-27,아라동,2883858.8,867441.9,130442.66,321181.3,367.62622,6370.076,717.3283,22296.473,715.18604,292.0492,2191.512,622.6991,635.9327,338.59656,135.43996,86.25785,559.6339,3131.2542,6.615021
58,2021-08-28,아라동,3357643.2,856036.94,46753.543,281489.44,367.4727,5690.017,621.0237,20486.426,808.22076,363.66913,2673.588,667.34644,710.23334,343.50494,186.38063,65.430275,623.3243,3462.8428,0.19891635
59,2021-08-29,아라동,4306995.0,883342.5,34890.703,261696.16,370.40936,5284.1587,681.7924,20399.854,636.18475,280.6266,2680.2754,741.30304,679.7803,283.7433,178.32089,53.40822,552.6428,2983.2175,0.5599871
60,2021-08-30,아라동,3655172.2,867225.8,115292.34,343294.16,463.18335,6005.9756,734.38434,21475.996,675.46246,289.47858,2408.017,502.15417,732.57385,201.65553,96.095215,61.093117,362.33713,2786.3506,-0.35265422
61,2021-08-31,아라동,3387989.5,868299.44,127001.01,370922.06,419.3759,6754.7695,739.9637,22228.473,710.0544,309.86688,2478.5808,497.32492,662.98193,247.52127,142.58511,72.0497,432.54584,3017.372,2.9738593
