,base_date,emd_nm,em_g,korean_resd_pop_cnt,korean_work_pop_cnt,korean_visit_pop_cnt,longtermfrgn_기타_visit_pop_cnt,longtermfrgn_아시아_visit_pop_cnt,longtermfrgn_기타_resd_pop_cnt,longtermfrgn_아시아_resd_pop_cnt,간식_cnt,농축수산물_cnt,마트/슈퍼마켓_cnt,배달_cnt,식품_cnt,아시아음식_cnt,양식_cnt,주점및주류판매_cnt,패스트푸드_cnt,한식_cnt,부페_cnt
47,2021-08-17,표선면,871703.75,222559.33,22267.951,96383.64,158.27937,4250.2725,164.37538,6567.912,62.20278,42.656914,389.8119,43.05046,277.4949,54.26036,7.0439076,7.0904555,64.62475,402.0851,0.09327002
48,2021-08-18,표선면,780641.06,221081.0,20174.9,98639.07,189.39166,4280.1304,178.64285,6317.949,79.03128,43.130585,348.54395,37.23713,251.02118,42.9567,22.028017,2.9465117,82.54278,315.94278,-0.23310526
49,2021-08-19,표선면,652734.25,225361.06,18762.363,74323.76,186.21669,3183.5378,177.5597,6466.094,64.50586,35.76075,386.77267,39.49504,221.81737,41.933907,10.188128,1.1731385,73.761215,325.6059,1.1014024
50,2021-08-20,표선면,688615.0,224962.97,19259.389,79498.1,218.7902,3231.086,173.68236,6498.6113,58.71321,41.91557,421.20602,44.33686,265.36157,39.31613,11.574609,15.42889,86.94845,403.27377,0.15800548
51,2021-08-21,표선면,698958.7,222622.44,15692.611,97024.47,139.39722,3266.8054,188.12132,6394.6045,81.1206,55.53857,349.01572,38.753223,239.80066,33.643784,15.359047,10.087799,89.02933,400.40033,0.879819
52,2021-08-22,표선면,836355.1,225859.02,16186.029,109528.99,153.1128,3359.0737,201.26854,6803.478,63.29192,35.282124,356.59918,52.06749,225.12682,35.61383,13.122739,6.5638685,71.43114,369.60776,0.6481973
53,2021-08-23,표선면,785797.7,224263.14,20865.184,92184.07,155.73245,3723.4578,171.87419,6604.3174,62.711704,34.455402,379.24463,37.817192,241.59154,29.504635,4.4701085,11.536216,65.12374,354.18784,0.28946432
54,2021-08-24,표선면,830096.8,222338.38,21786.154,95707.875,105.04357,3712.9426,168.31747,6598.3896,67.8936,43.18368,385.07455,40.33391,261.38614,50.006428,4.9060383,12.819418,63.88551,382.96997,-0.044590607
55,2021-08-25,표선면,691576.0,226565.69,19942.984,89176.8,81.99627,3380.4653,178.68356,7019.974,66.59801,25.849903,366.93552,38.272728,234.09323,46.13668,17.59027,4.119043,69.602325,370.46457,0.22312981
56,2021-08-26,표선면,842104.2,227581.53,20274.305,84028.5,72.22753,2844.579,207.03767,7404.6733,68.98782,32.541462,400.76813,38.74222,253.78888,49.250843,33.32644,2.5758638,92.23381,385.88757,0.6263344
57,2021-08-27,표선면,853743.75,224344.1,20565.379,91842.53,77.611626,2863.4912,199.50511,7394.936,61.539978,41.989662,425.2927,51.26659,258.3072,48.63023,24.950994,6.8766108,94.86224,387.01852,0.06132072
58,2021-08-28,표선면,743999.0,224664.31,17048.488,108561.55,81.83714,3004.5981,188.70505,7458.6294,85.873726,48.56969,409.53824,49.16456,249.03181,51.54356,19.948305,14.465944,104.91387,378.7564,0.38295484
59,2021-08-29,표선면,748922.4,232826.64,14881.126,102178.555,156.73607,2355.5996,222.16866,7590.162,52.993683,30.513824,348.29922,60.358624,206.5646,49.353462,12.70464,4.0604343,68.219826,351.56888,0.71222454
60,2021-08-30,표선면,768014.4,226489.64,20379.592,88106.016,117.70424,2529.0444,196.45059,7184.581,75.63757,45.619633,386.37204,38.25793,250.74019,35.225857,5.7859483,13.42224,81.26881,337.2327,0.23968463
61,2021-08-31,표선면,792626.9,222701.88,22297.447,92477.07,74.85072,2744.2212,184.41054,7029.2505,70.01579,39.411114,409.02084,30.701977,254.88278,47.28633,12.026168,6.898519,75.28189,386.3703,-0.027215537
